model-1724421432,1724421521.822, 0.83, 0.1176, 0.76, 0.1806
model-1724421432,1724421521.876, 0.87, 0.1059, 0.77, 0.1615
model-1724421432,1724421521.932, 0.79, 0.1422, 0.7, 0.1834
model-1724421432,1724421521.986, 0.75, 0.1894, 0.73, 0.1864
model-1724421432,1724421522.039, 0.88, 0.0854, 0.74, 0.1967
model-1724421432,1724421522.091, 0.83, 0.1099, 0.7, 0.2119
model-1724421432,1724421522.146, 0.84, 0.1306, 0.81, 0.1425
model-1724421432,1724421522.206, 0.78, 0.1462, 0.76, 0.1492
model-1724421432,1724421522.258, 0.87, 0.0992, 0.84, 0.1165
model-1724421432,1724421522.311, 0.87, 0.1065, 0.74, 0.175
model-1724421432,1724421522.364, 0.8, 0.1372, 0.81, 0.1445
model-1724421432,1724421522.408, 0.88, 0.0832, 0.8, 0.1336
model-1724421432,1724421522.463, 0.86, 0.0947, 0.77, 0.1641
model-1724421432,1724421522.516, 0.81, 0.1488, 0.75, 0.1795
model-1724421432,1724421522.575, 0.83, 0.1079, 0.79, 0.1562
model-1724421432,1724421522.633, 0.81, 0.1621, 0.81, 0.1267
model-1724421432,1724421522.687, 0.82, 0.1057, 0.75, 0.1787
model-1724421432,1724421522.74, 0.83, 0.121, 0.81, 0.1505
model-1724421432,1724421522.796, 0.83, 0.1343, 0.71, 0.1881
model-1724421432,1724421522.849, 0.89, 0.105, 0.74, 0.1981
model-1724421432,1724421522.902, 0.86, 0.0919, 0.64, 0.2303
model-1724421432,1724421522.958, 0.84, 0.1142, 0.71, 0.195
model-1724421432,1724421523.011, 0.82, 0.1225, 0.69, 0.1989
model-1724421432,1724421523.068, 0.78, 0.137, 0.63, 0.2654
model-1724421432,1724421523.125, 0.82, 0.1225, 0.8, 0.148
model-1724421432,1724421523.178, 0.82, 0.1076, 0.82, 0.1453
model-1724421432,1724421523.231, 0.77, 0.1617, 0.73, 0.2054
model-1724421432,1724421523.283, 0.77, 0.1639, 0.8, 0.161
model-1724421432,1724421523.337, 0.8, 0.127, 0.74, 0.1962
model-1724421432,1724421523.388, 0.83, 0.1191, 0.72, 0.2123
model-1724421432,1724421523.448, 0.85, 0.1258, 0.78, 0.1693
model-1724421432,1724421523.508, 0.86, 0.1004, 0.79, 0.163
model-1724421432,1724421523.561, 0.75, 0.1562, 0.82, 0.1266
model-1724421432,1724421523.614, 0.82, 0.1131, 0.8, 0.1204
model-1724421432,1724421523.67, 0.87, 0.1059, 0.8, 0.1399
model-1724421432,1724421523.722, 0.87, 0.1048, 0.8, 0.1416
model-1724421432,1724421523.777, 0.79, 0.128, 0.77, 0.1626
model-1724421432,1724421523.834, 0.76, 0.175, 0.72, 0.1757
model-1724421432,1724421523.9, 0.86, 0.0875, 0.8, 0.1462
model-1724421432,1724421523.964, 0.84, 0.1179, 0.69, 0.2184
model-1724421432,1724421524.017, 0.83, 0.1201, 0.78, 0.1441
model-1724421432,1724421524.07, 0.88, 0.0909, 0.81, 0.14
model-1724421432,1724421524.134, 0.73, 0.1716, 0.73, 0.1846
model-1724421432,1724421524.191, 0.82, 0.1249, 0.79, 0.1609
model-1724421432,1724421524.244, 0.79, 0.1374, 0.81, 0.1504
model-1724421432,1724421524.296, 0.81, 0.1195, 0.78, 0.1392
model-1724421432,1724421524.352, 0.78, 0.156, 0.81, 0.1548
model-1724421432,1724421524.403, 0.83, 0.1349, 0.74, 0.1582
model-1724421432,1724421524.457, 0.87, 0.1137, 0.77, 0.1547
model-1724421432,1724421524.511, 0.79, 0.1472, 0.7, 0.2168
model-1724421432,1724421524.564, 0.84, 0.1207, 0.84, 0.1322
model-1724421432,1724421524.618, 0.79, 0.1576, 0.75, 0.1569
model-1724421432,1724421524.671, 0.77, 0.1674, 0.83, 0.1393
model-1724421432,1724421524.73, 0.79, 0.1391, 0.7, 0.1992
model-1724421432,1724421524.792, 0.8, 0.1262, 0.79, 0.1439
model-1724421432,1724421524.849, 0.79, 0.1496, 0.82, 0.1356
model-1724421432,1724421524.907, 0.79, 0.1415, 0.79, 0.1436
model-1724421432,1724421524.959, 0.78, 0.1559, 0.74, 0.187
model-1724421432,1724421525.012, 0.83, 0.103, 0.78, 0.1461
model-1724421432,1724421525.066, 0.83, 0.1349, 0.83, 0.1287
model-1724421432,1724421525.119, 0.8, 0.144, 0.8, 0.1363
model-1724421432,1724421525.171, 0.76, 0.1673, 0.77, 0.1624
model-1724421432,1724421525.223, 0.88, 0.107, 0.75, 0.1724
model-1724421432,1724421525.275, 0.79, 0.151, 0.78, 0.1447
model-1724421432,1724421525.33, 0.8, 0.1227, 0.69, 0.2209
model-1724421432,1724421525.383, 0.8, 0.1439, 0.66, 0.2253
model-1724421432,1724421525.442, 0.82, 0.1337, 0.81, 0.1439
model-1724421432,1724421525.505, 0.84, 0.1325, 0.79, 0.1413
model-1724421432,1724421525.564, 0.89, 0.1028, 0.8, 0.146
model-1724421432,1724421525.617, 0.82, 0.1255, 0.8, 0.1574
model-1724421432,1724421525.671, 0.87, 0.0881, 0.82, 0.1357
model-1724421432,1724421525.723, 0.84, 0.1017, 0.8, 0.1313
model-1724421432,1724421525.782, 0.9, 0.0928, 0.83, 0.1353
model-1724421432,1724421525.836, 0.87, 0.1076, 0.79, 0.1379
model-1724421432,1724421525.896, 0.82, 0.1158, 0.81, 0.1396
model-1724421432,1724421525.96, 0.82, 0.1435, 0.67, 0.2167
model-1724421432,1724421526.015, 0.83, 0.1392, 0.76, 0.1415
model-1724421432,1724421526.068, 0.89, 0.0771, 0.82, 0.1309
model-1724421432,1724421526.129, 0.86, 0.1159, 0.78, 0.1583
model-1724421432,1724421526.188, 0.84, 0.1215, 0.76, 0.1779
model-1724421432,1724421526.252, 0.8, 0.1414, 0.72, 0.2033
model-1724421432,1724421526.316, 0.77, 0.1683, 0.72, 0.2065
model-1724421432,1724421526.381, 0.79, 0.1464, 0.64, 0.227
model-1724421432,1724421526.44, 0.84, 0.1206, 0.75, 0.171
model-1724421432,1724421526.494, 0.88, 0.0841, 0.76, 0.1684
model-1724421432,1724421526.547, 0.83, 0.123, 0.72, 0.2072
model-1724421432,1724421526.602, 0.82, 0.1301, 0.72, 0.2193
model-1724421432,1724421526.654, 0.69, 0.2044, 0.82, 0.1428
model-1724421432,1724421526.708, 0.81, 0.1328, 0.75, 0.1664
model-1724421432,1724421526.76, 0.84, 0.1018, 0.79, 0.1606
model-1724421432,1724421526.814, 0.82, 0.1168, 0.76, 0.1594
model-1724421432,1724421526.871, 0.81, 0.1408, 0.68, 0.2409
model-1724421432,1724421526.931, 0.81, 0.1122, 0.85, 0.1314
model-1724421432,1724421526.982, 0.84, 0.1111, 0.76, 0.17
model-1724421432,1724421527.036, 0.86, 0.1069, 0.8, 0.1436
model-1724421432,1724421527.088, 0.86, 0.1028, 0.72, 0.1879
model-1724421432,1724421527.142, 0.79, 0.1293, 0.8, 0.1451
model-1724421432,1724421527.194, 0.89, 0.0975, 0.86, 0.1058
model-1724421432,1724421527.249, 0.81, 0.1205, 0.79, 0.1377
model-1724421432,1724421527.3, 0.89, 0.0918, 0.8, 0.1472
model-1724421432,1724421527.354, 0.83, 0.1304, 0.83, 0.1123
model-1724421432,1724421527.406, 0.82, 0.1411, 0.82, 0.1178
model-1724421432,1724421527.459, 0.81, 0.1287, 0.76, 0.157
model-1724421432,1724421527.518, 0.85, 0.1255, 0.76, 0.1573
model-1724421432,1724421527.583, 0.84, 0.1077, 0.78, 0.1579
model-1724421432,1724421527.641, 0.86, 0.1078, 0.8, 0.1481
model-1724421432,1724421527.702, 0.85, 0.0984, 0.72, 0.1773
model-1724421432,1724421527.756, 0.79, 0.1405, 0.71, 0.1804
model-1724421432,1724421527.809, 0.81, 0.1313, 0.81, 0.1325
model-1724421432,1724421527.862, 0.85, 0.1137, 0.8, 0.1594
model-1724421432,1724421527.915, 0.86, 0.0968, 0.77, 0.157
model-1724421432,1724421527.968, 0.84, 0.1037, 0.82, 0.1254
model-1724421432,1724421528.022, 0.88, 0.0858, 0.81, 0.1448
model-1724421432,1724421528.074, 0.89, 0.0856, 0.79, 0.1448
model-1724421432,1724421528.127, 0.85, 0.1166, 0.76, 0.1825
model-1724421432,1724421528.184, 0.85, 0.1062, 0.83, 0.1303
model-1724421432,1724421528.249, 0.85, 0.1073, 0.82, 0.1294
model-1724421432,1724421528.313, 0.87, 0.1004, 0.76, 0.1712
model-1724421432,1724421528.371, 0.9, 0.0822, 0.76, 0.1747
model-1724421432,1724421528.424, 0.88, 0.0898, 0.82, 0.1264
model-1724421432,1724421528.484, 0.86, 0.1028, 0.79, 0.1298
model-1724421432,1724421528.536, 0.84, 0.1154, 0.77, 0.1625
model-1724421432,1724421528.588, 0.9, 0.0765, 0.71, 0.1962
model-1724421432,1724421528.641, 0.85, 0.1193, 0.72, 0.1958
model-1724421432,1724421528.7, 0.88, 0.0851, 0.75, 0.168
model-1724421432,1724421528.763, 0.91, 0.0664, 0.76, 0.2019
model-1724421432,1724421528.818, 0.84, 0.1241, 0.73, 0.2112
model-1724421432,1724421528.87, 0.85, 0.114, 0.73, 0.2068
model-1724421432,1724421528.922, 0.7, 0.1844, 0.75, 0.1671
model-1724421432,1724421528.976, 0.78, 0.1546, 0.75, 0.1553
model-1724421432,1724421529.034, 0.87, 0.0981, 0.79, 0.1557
model-1724421432,1724421529.097, 0.83, 0.1165, 0.69, 0.2082
model-1724421432,1724421529.151, 0.85, 0.1119, 0.74, 0.1906
model-1724421432,1724421529.203, 0.78, 0.1478, 0.74, 0.1924
model-1724421432,1724421529.262, 0.84, 0.1187, 0.75, 0.1693
model-1724421432,1724421529.318, 0.82, 0.1291, 0.77, 0.1528
model-1724421432,1724421529.377, 0.84, 0.1138, 0.84, 0.1246
model-1724421432,1724421529.433, 0.84, 0.1441, 0.76, 0.1875
model-1724421432,1724421529.485, 0.83, 0.1267, 0.8, 0.1356
model-1724421432,1724421529.538, 0.68, 0.1858, 0.78, 0.1733
model-1724421432,1724421529.602, 0.77, 0.1702, 0.78, 0.1559
model-1724421432,1724421529.66, 0.78, 0.1444, 0.78, 0.1575
model-1724421432,1724421529.712, 0.81, 0.1427, 0.75, 0.1775
model-1724421432,1724421529.765, 0.7, 0.2041, 0.73, 0.1844
model-1724421432,1724421529.818, 0.8, 0.1124, 0.8, 0.1373
model-1724421432,1724421529.87, 0.79, 0.1374, 0.79, 0.1247
model-1724421432,1724421529.922, 0.8, 0.133, 0.72, 0.1953
model-1724421432,1724421529.975, 0.85, 0.1025, 0.76, 0.1939
model-1724421432,1724421530.029, 0.86, 0.1232, 0.79, 0.1748
model-1724421432,1724421530.082, 0.8, 0.1376, 0.73, 0.1959
model-1724421432,1724421530.135, 0.85, 0.1112, 0.79, 0.1357
model-1724421432,1724421530.187, 0.81, 0.1311, 0.73, 0.1645
model-1724421432,1724421530.241, 0.78, 0.1466, 0.83, 0.1272
model-1724421432,1724421530.294, 0.88, 0.1119, 0.79, 0.1535
model-1724421432,1724421530.349, 0.81, 0.1364, 0.87, 0.1239
model-1724421432,1724421530.402, 0.8, 0.1164, 0.88, 0.1143
model-1724421432,1724421530.456, 0.8, 0.1529, 0.78, 0.1299
model-1724421432,1724421530.509, 0.82, 0.1279, 0.8, 0.137
model-1724421432,1724421530.562, 0.82, 0.1293, 0.83, 0.1247
model-1724421432,1724421530.614, 0.87, 0.0983, 0.83, 0.1329
model-1724421432,1724421530.668, 0.74, 0.1532, 0.83, 0.122
model-1724421432,1724421530.725, 0.83, 0.1368, 0.75, 0.1854
model-1724421432,1724421530.784, 0.79, 0.1511, 0.71, 0.201
model-1724421432,1724421530.837, 0.79, 0.1494, 0.76, 0.1643
model-1724421432,1724421530.891, 0.83, 0.1157, 0.7, 0.1891
model-1724421432,1724421530.944, 0.79, 0.1303, 0.74, 0.1779
model-1724421432,1724421531.003, 0.84, 0.1115, 0.81, 0.1369
model-1724421432,1724421531.061, 0.89, 0.1047, 0.77, 0.1542
model-1724421432,1724421531.115, 0.75, 0.1668, 0.84, 0.1216
model-1724421432,1724421531.167, 0.83, 0.124, 0.72, 0.1854
model-1724421432,1724421531.221, 0.76, 0.1942, 0.84, 0.1326
model-1724421432,1724421531.274, 0.87, 0.1086, 0.74, 0.1598
model-1724421432,1724421531.328, 0.83, 0.1295, 0.78, 0.1542
model-1724421432,1724421531.381, 0.72, 0.1914, 0.74, 0.1724
model-1724421432,1724421531.434, 0.81, 0.1358, 0.86, 0.1125
model-1724421432,1724421531.485, 0.91, 0.0892, 0.78, 0.1598
model-1724421432,1724421531.543, 0.71, 0.1902, 0.7, 0.2109
model-1724421432,1724421531.595, 0.79, 0.1405, 0.68, 0.2013
model-1724421432,1724421531.655, 0.83, 0.1156, 0.78, 0.1686
model-1724421432,1724421531.719, 0.84, 0.1313, 0.81, 0.1551
model-1724421432,1724421531.781, 0.77, 0.1377, 0.85, 0.1268
model-1724421432,1724421531.839, 0.9, 0.097, 0.76, 0.161
model-1724421432,1724421531.893, 0.86, 0.1099, 0.8, 0.1277
model-1724421432,1724421531.945, 0.81, 0.15, 0.79, 0.1438
model-1724421432,1724421531.998, 0.88, 0.0865, 0.7, 0.2011
model-1724421432,1724421532.05, 0.83, 0.1376, 0.77, 0.1259
model-1724421432,1724421532.103, 0.82, 0.1279, 0.81, 0.1288
model-1724421432,1724421532.161, 0.86, 0.1071, 0.71, 0.2044
model-1724421432,1724421532.219, 0.79, 0.1292, 0.83, 0.1095
model-1724421432,1724421532.272, 0.84, 0.1048, 0.76, 0.1674
model-1724421432,1724421532.336, 0.86, 0.1105, 0.8, 0.14
model-1724421432,1724421532.399, 0.79, 0.1285, 0.82, 0.1414
model-1724421432,1724421532.464, 0.86, 0.1085, 0.78, 0.1407
model-1724421432,1724421532.522, 0.91, 0.0953, 0.8, 0.1497
model-1724421432,1724421532.576, 0.82, 0.1343, 0.82, 0.1408
model-1724421432,1724421532.628, 0.8, 0.1356, 0.87, 0.1068
model-1724421432,1724421532.681, 0.85, 0.1122, 0.71, 0.2036
model-1724421432,1724421532.734, 0.87, 0.0879, 0.84, 0.1136
model-1724421432,1724421532.793, 0.84, 0.1033, 0.78, 0.1496
model-1724421432,1724421532.857, 0.86, 0.0936, 0.81, 0.1413
model-1724421432,1724421532.922, 0.85, 0.0954, 0.86, 0.1095
model-1724421432,1724421532.98, 0.84, 0.1216, 0.8, 0.1512
model-1724421432,1724421533.045, 0.85, 0.1113, 0.81, 0.1536
model-1724421432,1724421533.099, 0.9, 0.0847, 0.77, 0.1662
model-1724421432,1724421533.152, 0.87, 0.1097, 0.74, 0.2172
model-1724421432,1724421533.204, 0.84, 0.1205, 0.69, 0.1938
model-1724421432,1724421533.262, 0.85, 0.1303, 0.83, 0.1238
model-1724421432,1724421533.317, 0.8, 0.1429, 0.76, 0.1763
model-1724421432,1724421533.37, 0.82, 0.1344, 0.76, 0.1738
model-1724421432,1724421533.422, 0.86, 0.1146, 0.78, 0.1762
model-1724421432,1724421533.477, 0.85, 0.1204, 0.73, 0.1942
model-1724421432,1724421533.529, 0.83, 0.1305, 0.77, 0.1423
model-1724421432,1724421533.583, 0.89, 0.0922, 0.83, 0.1351
model-1724421432,1724421533.636, 0.81, 0.1379, 0.81, 0.1291
model-1724421432,1724421533.692, 0.79, 0.1357, 0.73, 0.1544
model-1724421432,1724421533.745, 0.84, 0.1151, 0.73, 0.1838
model-1724421432,1724421533.81, 0.88, 0.0924, 0.81, 0.1301
model-1724421432,1724421533.868, 0.8, 0.1504, 0.8, 0.1488
model-1724421432,1724421533.921, 0.87, 0.0891, 0.81, 0.1578
model-1724421432,1724421533.974, 0.81, 0.1174, 0.79, 0.1406
model-1724421432,1724421534.04, 0.8, 0.1294, 0.74, 0.177
model-1724421432,1724421534.103, 0.86, 0.1043, 0.83, 0.1438
model-1724421432,1724421534.159, 0.91, 0.0714, 0.76, 0.1725
model-1724421432,1724421534.212, 0.8, 0.1186, 0.77, 0.1607
model-1724421432,1724421534.265, 0.9, 0.0952, 0.81, 0.1306
model-1724421432,1724421534.318, 0.87, 0.1015, 0.81, 0.127
model-1724421432,1724421534.372, 0.86, 0.1098, 0.78, 0.1266
model-1724421432,1724421534.425, 0.85, 0.1032, 0.74, 0.1951
model-1724421432,1724421534.48, 0.78, 0.1692, 0.81, 0.1476
model-1724421432,1724421534.532, 0.91, 0.056, 0.78, 0.1567
model-1724421432,1724421534.585, 0.88, 0.0898, 0.74, 0.18
model-1724421432,1724421534.637, 0.88, 0.1102, 0.7, 0.1863
model-1724421432,1724421534.697, 0.82, 0.1325, 0.82, 0.1298
model-1724421432,1724421534.75, 0.89, 0.0917, 0.77, 0.1666
model-1724421432,1724421534.81, 0.89, 0.0814, 0.71, 0.2208
model-1724421432,1724421534.863, 0.85, 0.1337, 0.83, 0.1157
model-1724421432,1724421534.902, 0.85, 0.0964, 0.7, 0.1823
